id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/167120,numerai28.6,GAMA,9,0.530649,local,20.1.0,,stable,2020-06-25T23:31:22,2540.5,50,835525598,,0.522321,0.530649,0.691355
openml.org/t/168338,riccardo,GAMA,0,0.999556,local,20.1.0,,stable,2020-06-25T23:43:44,2565.5,50,1709249656,,0.9965,0.999556,0.140246
openml.org/t/168338,riccardo,GAMA,1,0.999584,local,20.1.0,,stable,2020-06-25T23:48:37,2564.7,50,531199224,,0.9925,0.999584,0.202026
openml.org/t/168338,riccardo,GAMA,2,0.999885,local,20.1.0,,stable,2020-06-26T00:08:17,2564.9,50,1671243971,,0.9795,0.999885,0.227064
openml.org/t/168338,riccardo,GAMA,3,0.999857,local,20.1.0,,stable,2020-06-26T00:17:52,2564.3,50,2513148878,,0.995,0.999857,0.180855
openml.org/t/168338,riccardo,GAMA,4,0.999965,local,20.1.0,,stable,2020-06-25T23:53:17,2565.7,50,4211223264,,0.9275,0.999965,0.265247
openml.org/t/168338,riccardo,GAMA,5,0.999807,local,20.1.0,,stable,2020-06-26T00:27:23,2565.0,50,2012251300,,0.9965,0.999807,0.211279
openml.org/t/168338,riccardo,GAMA,6,0.999499,local,20.1.0,,stable,2020-06-26T00:00:15,2579.8,50,1211000117,,0.915,0.999499,0.297428
openml.org/t/168338,riccardo,GAMA,7,0.999572,local,20.1.0,,stable,2020-06-26T00:03:36,2565.6,50,2398196771,,0.9965,0.999572,0.201022
openml.org/t/168338,riccardo,GAMA,8,0.999941,local,20.1.0,,stable,2020-06-26T00:13:06,2564.6,50,1369397490,,0.961,0.999941,0.234923
openml.org/t/168338,riccardo,GAMA,9,0.999549,local,20.1.0,,stable,2020-06-26T00:22:38,2565.5,50,377127111,,0.9925,0.999549,0.198305
openml.org/t/168332,Robert,GAMA,0,1.66375,local,20.1.0,,stable,2020-06-25T23:57:56,2561.0,50,337915976,,0.412,,1.66375
openml.org/t/168332,Robert,GAMA,1,1.7018,local,20.1.0,,stable,2020-06-26T00:30:40,2562.3,50,3244635278,,0.423,,1.7018
openml.org/t/168332,Robert,GAMA,2,1.65421,local,20.1.0,,stable,2020-06-26T00:25:18,2563.6,50,95445269,,0.428,,1.65421
openml.org/t/168332,Robert,GAMA,3,1.6972,local,20.1.0,,stable,2020-06-26T00:15:47,2572.5,50,2695216547,,0.412,,1.6972
openml.org/t/168332,Robert,GAMA,4,1.63311,local,20.1.0,,stable,2020-06-26T00:19:51,2561.6,50,4253709959,,0.429,,1.63311
openml.org/t/168332,Robert,GAMA,5,1.67223,local,20.1.0,,stable,2020-06-26T00:08:32,2561.9,50,2468433531,,0.433,,1.67223
openml.org/t/168332,Robert,GAMA,6,1.61422,local,20.1.0,,stable,2020-06-26T00:42:01,2559.9,50,3648901970,,0.438,,1.61422
openml.org/t/168332,Robert,GAMA,7,1.67406,local,20.1.0,,stable,2020-06-26T00:37:48,2571.5,50,2292801550,,0.428,,1.67406
openml.org/t/168332,Robert,GAMA,8,1.68901,local,20.1.0,,stable,2020-06-26T00:03:12,2557.9,50,335308208,,0.416,,1.68901
openml.org/t/168332,Robert,GAMA,9,1.6665,local,20.1.0,,stable,2020-06-26T00:47:12,2562.3,50,1130830359,,0.437,,1.6665
openml.org/t/146212,Shuttle,GAMA,0,0.000546611,local,20.1.0,,stable,2020-06-25T23:55:18,2543.0,50,4138113777,,0.999655,,0.000546611
openml.org/t/146212,Shuttle,GAMA,1,0.000451224,local,20.1.0,,stable,2020-06-25T23:55:20,2542.8,50,1653396875,,0.999828,,0.000451224
openml.org/t/146212,Shuttle,GAMA,2,0.000178885,local,20.1.0,,stable,2020-06-25T23:55:26,2542.4,50,929498729,,1.0,,0.000178885
openml.org/t/146212,Shuttle,GAMA,3,0.00101327,local,20.1.0,,stable,2020-06-25T23:55:28,2542.8,50,1910404744,,0.999828,,0.00101327
openml.org/t/146212,Shuttle,GAMA,4,0.000356655,local,20.1.0,,stable,2020-06-25T23:55:28,2542.1,50,1120131427,,1.0,,0.000356655
openml.org/t/146212,Shuttle,GAMA,5,0.000537188,local,20.1.0,,stable,2020-06-25T23:55:32,2542.6,50,9081690,,1.0,,0.000537188
openml.org/t/146212,Shuttle,GAMA,6,0.000452565,local,20.1.0,,stable,2020-06-25T23:55:33,2542.3,50,3039658200,,0.999828,,0.000452565
openml.org/t/146212,Shuttle,GAMA,7,0.000511073,local,20.1.0,,stable,2020-06-25T23:55:33,2542.5,50,2994007158,,1.0,,0.000511073
openml.org/t/146212,Shuttle,GAMA,8,0.00105188,local,20.1.0,,stable,2020-06-25T23:55:43,2548.6,50,3550917576,,0.999655,,0.00105188
openml.org/t/146212,Shuttle,GAMA,9,0.000351645,local,20.1.0,,stable,2020-06-25T23:56:26,2542.1,50,3435795583,,1.0,,0.000351645
openml.org/t/168331,Volkert,GAMA,0,0.97377,local,20.1.0,,stable,2020-06-25T23:58:42,2562.3,50,882454296,,0.662322,,0.97377
openml.org/t/168331,Volkert,GAMA,1,0.962962,local,20.1.0,,stable,2020-06-25T23:59:43,2550.7,50,2623165073,,0.671754,,0.962962
openml.org/t/168331,Volkert,GAMA,2,0.965072,local,20.1.0,,stable,2020-06-26T00:01:39,2564.3,50,2170156094,,0.672783,,0.965072
openml.org/t/168331,Volkert,GAMA,3,0.986482,local,20.1.0,,stable,2020-06-26T00:03:16,2570.5,50,4115291445,,0.671754,,0.986482
openml.org/t/168331,Volkert,GAMA,4,0.979103,local,20.1.0,,stable,2020-06-26T00:04:05,2555.3,50,3422336752,,0.676042,,0.979103
openml.org/t/168331,Volkert,GAMA,5,0.977556,local,20.1.0,,stable,2020-06-26T00:07:22,2551.9,50,1247004567,,0.67124,,0.977556
openml.org/t/168331,Volkert,GAMA,6,0.982234,local,20.1.0,,stable,2020-06-26T00:10:02,2569.8,50,3297611201,,0.664895,,0.982234
openml.org/t/168331,Volkert,GAMA,7,0.987285,local,20.1.0,,stable,2020-06-26T00:10:15,2559.1,50,1362447343,,0.655462,,0.987285
openml.org/t/168331,Volkert,GAMA,8,0.967902,local,20.1.0,,stable,2020-06-26T00:13:11,2621.9,50,3938316631,,0.66661,,0.967902
openml.org/t/168331,Volkert,GAMA,9,1.01015,local,20.1.0,,stable,2020-06-26T00:12:45,2578.2,50,673424113,,0.658892,,1.01015
